 7.4 1.0 -1.0 1.0 1.3 -1.5 1.0
 7.45 1.0 -1.0 1.0 1.3 -1.5 1.0
 7.5 1.0 -1.0 1.0 1.3 -1.5 1.0
 7.55 1.0 -1.0 1.0 1.3 -1.5 1.0
 7.6 1.0 -1.0 1.0 1.3 -1.5 1.0
 7.65 1.0 -1.0 1.0 1.3 -1.5 1.0
 7.7 1.0 -1.0 1.0 1.3 -1.5 1.0
 7.75 1.0 -1.0 1.0 1.3 -1.5 1.0
 7.8 1.0 -1.0 1.0 1.3 -1.5 1.0
 7.85 1.0 -1.0 1.0 1.3 -1.5 1.0
 7.9 1.0 -1.0 1.0 1.3 -1.5 1.0
 7.95 1.0 -1.0 1.0 1.3 -1.5 1.0
 8.0 1.0 -1.0 1.0 1.3 -1.5 1.0
 8.05 1.0 -1.0 1.0 1.3 -1.5 1.0
 8.1 1.0 -1.0 1.0 1.3 -1.5 1.0
 8.15 1.0 -1.0 1.0 1.3 -1.5 1.0
 8.2 1.0 -1.0 1.0 1.3 -1.5 1.0
 8.25 1.0 -1.0 1.0 1.3 -1.5 1.0
 8.3 1.0 -1.0 1.0 1.3 -1.5 1.0
 8.35 1.0 -1.0 1.0 1.3 -1.5 1.0
 8.4 1.0 -1.0 1.0 1.3 -1.5 1.0
 8.45 1.0 -1.0 1.0 1.3 -1.5 1.0
 8.5 1.0 -1.0 1.0 1.3 -1.5 1.0
 8.55 1.0 -1.0 1.0 1.3 -1.5 1.0
 8.6 1.0 -1.0 1.0 1.3 -1.5 1.0
 8.65 1.0 -1.0 1.0 1.3 -1.5 1.0
 8.7 1.0 -1.0 1.0 1.3 -1.5 1.0
 8.75 1.0 -1.0 1.0 1.3 -1.5 1.0
 8.8 1.0 -1.0 1.0 1.3 -1.5 1.0
 8.85 1.0 -1.0 1.0 1.3 -1.5 1.0
 8.9 1.0 -1.0 1.0 1.3 -1.5 1.0
 8.95 1.0 -1.0 1.0 1.3 -1.5 1.0
 9.0 1.0 -1.0 1.0 1.3 -1.5 1.0
 9.05 1.0 -1.0 1.0 1.3 -1.5 1.0
 9.1 1.0 -1.0 1.0 1.3 -1.5 1.0
 9.15 1.0 -1.0 1.0 1.3 -1.5 1.0
 9.2 1.0 -1.0 1.0 1.3 -1.5 1.0
 9.25 1.0 -1.0 1.0 1.3 -1.5 1.0
 9.3 1.0 -1.0 1.0 1.3 -1.5 1.0
 9.35 1.0 -1.0 1.0 1.3 -1.5 1.0
 9.4 1.0 -1.0 1.0 1.3 -1.5 1.0
 9.45 1.0 -1.0 1.0 1.3 -1.5 1.0
 9.5 1.0 -1.0 1.0 1.3 -1.5 1.0
 9.55 1.0 -1.0 1.0 1.3 -1.5 1.0
 9.6 1.0 -1.0 1.0 1.3 -1.5 1.0
 9.65 1.0 -1.0 1.0 1.3 -1.5 1.0
 9.7 1.0 -1.0 1.0 1.3 -1.5 1.0
 9.75 1.0 -1.0 1.0 1.3 -1.5 1.0
 9.8 1.0 -1.0 1.0 1.3 -1.5 1.0
 9.85 1.0 -1.0 1.0 1.3 -1.5 1.0
 9.9 1.0 -1.0 1.0 1.3 -1.5 1.0
 9.95 1.0 -1.0 1.0 1.3 -1.5 1.0
 10.0 1.0 -1.0 1.0 1.3 -1.5 1.0
 10.05 1.0 -1.0 1.0 1.3 -1.5 1.0
 10.1 1.0 -1.0 1.0 1.3 -1.5 1.0
 10.15 1.0 -1.0 1.0 1.3 -1.5 1.0
 10.2 1.0 -1.0 1.0 1.3 -1.5 1.0
 10.25 1.0 -1.0 1.0 1.3 -1.5 1.0
 10.3 1.0 -1.0 1.0 1.3 -1.5 1.0
 10.35 1.0 -1.0 1.0 1.3 -1.5 1.0
 10.4 1.0 -1.0 1.0 1.3 -1.5 1.0
 10.45 1.0 -1.0 1.0 1.3 -1.5 1.0
 10.5 1.0 -1.0 1.0 1.3 -1.5 1.0
 10.55 1.0 -1.0 1.0 1.3 -1.5 1.0
 10.6 1.0 -1.0 1.0 1.3 -1.5 1.0
 10.65 1.0 -1.0 1.0 1.3 -1.5 1.0
 10.7 1.0 -1.0 1.0 1.3 -1.5 1.0
 10.75 1.0 -1.0 1.0 1.3 -1.5 1.0
 10.8 1.0 -1.0 1.0 1.3 -1.5 1.0
 10.85 1.0 -1.0 1.0 1.3 -1.5 1.0
 10.9 1.0 -1.0 1.0 1.3 -1.5 1.0
 10.95 1.0 -1.0 1.0 1.3 -1.5 1.0
 11.0 1.0 -1.0 1.0 1.3 -1.5 1.0
 11.05 1.0 -1.0 1.0 1.3 -1.5 1.0
 11.1 1.0 -1.0 1.0 1.3 -1.5 1.0
 11.15 1.0 -1.0 1.0 1.3 -1.5 1.0
 11.2 1.0 -1.0 1.0 1.3 -1.5 1.0
 11.25 1.0 -1.0 1.0 1.3 -1.5 1.0
 11.3 1.0 -1.0 1.0 1.3 -1.5 1.0
 11.35 1.0 -1.0 1.0 1.3 -1.5 1.0
 11.4 1.0 -1.0 1.0 1.3 -1.5 1.0
 11.45 1.0 -1.0 1.0 1.3 -1.5 1.0
 11.5 1.0 -1.0 1.0 1.3 -1.5 1.0
 11.55 1.0 -1.0 1.0 1.3 -1.5 1.0
 11.6 1.0 -1.0 1.0 1.3 -1.5 1.0
 11.65 1.0 -1.0 1.0 1.3 -1.5 1.0
 11.7 1.0 -1.0 1.0 1.3 -1.5 1.0
 11.75 1.0 -1.0 1.0 1.3 -1.5 1.0
 11.8 1.0 -1.0 1.0 1.3 -1.5 1.0
 11.85 1.0 -1.0 1.0 1.3 -1.5 1.0
 11.9 1.0 -1.0 1.0 1.3 -1.5 1.0
 11.95 1.0 -1.0 1.0 1.3 -1.5 1.0
 
